A_ldd_effective_rank,A_ldd_spectral_entropy,A_ldd_variance,B_ldd_effective_rank,B_ldd_spectral_entropy,B_ldd_variance,LDD_cost_P,LDD_cost_uniform,LDD_gain_over_uniform,M_max,M_mean,M_std,Q_inverse_entropy_mean,Q_inverse_entropy_std,Q_peak_ratio_mean,Q_peak_ratio_std,R_energy,case,distance_type,kappa_1,kappa_2,kappa_3,kappa_4,kind,ldd_effective_rank_mean,ldd_spectral_entropy_mean,ldd_variance_mean,mask_label,mix_base_kappa,n_points,one_mode_kappa,plot_group,r_bins,r_max,r_min,rep,seed_a,seed_b,seed_rot,sinkhorn_epsilon,uniqueness_level,weight_1,weight_2,weight_3,weight_4
1.354068471563963,0.3031137430519173,0.002321386244148016,1.3894452163246023,0.3289045425247097,0.002294843550771475,0.03913024440407753,0.4617711007595062,0.9152605168670855,6.257419586181641,0.4617711007595062,0.6273924112319946,1.2095630168914795,0.20078729093074799,10.374969482421875,22.869491577148438,0.0037870367368062338,mix_u3_123,geo,12.0,16.0,22.0,18.0,mixture,1.3717568439442827,0.3160091427883135,0.0023081148974597454,1-2-3,18.0,1200,4.0,mix_u3,100,2.4580126320655955,0.0001,4,41359,41371,41443,0.05,3,0.22,0.24,0.26,0.28
1.3721191816998477,0.31635639265913185,0.0022027220111340284,1.2723460925137282,0.24086251321897015,0.0022718117106705904,0.03724890202283859,0.44756048917770386,0.9167734799573675,9.191231727600098,0.44756048917770386,0.6276443600654602,1.2035248279571533,0.250440776348114,9.739604949951172,26.280927658081055,0.003683374722798665,mix_u3_123,euc,12.0,16.0,22.0,18.0,mixture,1.3222326371067878,0.278609452939051,0.0022372668609023094,1-2-3,18.0,1200,4.0,mix_u3,100,1.9726624110611275,0.0001,0,1359,1371,1443,0.05,3,0.22,0.24,0.26,0.28
1.2913834862240645,0.25571411362968033,0.0022782464511692524,1.2930268789207078,0.25698588760204194,0.0021345028653740883,0.04077187925577164,0.44476622343063354,0.9083296412634839,5.8822712898254395,0.44476622343063354,0.5805730223655701,1.1985204219818115,0.20623737573623657,9.139581680297852,23.1922607421875,0.0033796981970469157,mix_u3_123,euc,12.0,16.0,22.0,18.0,mixture,1.2922051825723861,0.2563500006158611,0.0022063746582716703,1-2-3,18.0,1200,4.0,mix_u3,100,1.878405845637738,0.0001,1,11359,11371,11443,0.05,3,0.22,0.24,0.26,0.28
1.3095034760571287,0.26964803945399546,0.0023350019473582506,1.3736293123117849,0.3174563701461421,0.0023105302825570107,0.041063930839300156,0.4657248556613922,0.9118279165474563,5.5088090896606445,0.4657248258590698,0.6022704839706421,1.2045085430145264,0.16714364290237427,10.170108795166016,22.29535484313965,0.00349172035853068,mix_u3_123,euc,12.0,16.0,22.0,18.0,mixture,1.341566394184457,0.2935522048000688,0.0023227661149576306,1-2-3,18.0,1200,4.0,mix_u3,100,1.8631441554151773,0.0001,2,21359,21371,21443,0.05,3,0.22,0.24,0.26,0.28
1.2603815701719168,0.23141450858836202,0.0023741894401609898,1.322170406231488,0.27927463344895165,0.002395195886492729,0.04010339453816414,0.4804646074771881,0.9165320526963723,7.132134437561035,0.4804645776748657,0.6533442735671997,1.2083481550216675,0.2411724328994751,9.972139358520508,28.626176834106445,0.0038324928283691405,mix_u3_123,euc,12.0,16.0,22.0,18.0,mixture,1.2912759882017024,0.2553445710186568,0.0023846926633268595,1-2-3,18.0,1200,4.0,mix_u3,100,1.870406470881233,0.0001,3,31359,31371,31443,0.05,3,0.22,0.24,0.26,0.28
1.3486422862217131,0.29909837247092574,0.002263949252665043,1.3871040345265753,0.3272181453882953,0.002237173728644848,0.03891074284911156,0.45025789737701416,0.913581209622781,6.0010085105896,0.4502579867839813,0.6083738803863525,1.206416368484497,0.19464756548404694,10.108738899230957,22.01262855529785,0.0036758283774058023,mix_u3_123,euc,12.0,16.0,22.0,18.0,mixture,1.367873160374144,0.3131582589296105,0.0022505614906549454,1-2-3,18.0,1200,4.0,mix_u3,100,1.88431242000955,0.0001,4,41359,41371,41443,0.05,3,0.22,0.24,0.26,0.28
1.4305931128442397,0.35808912250765157,0.0022136599291116,1.4242151327515733,0.35362087794938524,0.0022972645238041878,0.04093102365732193,0.45140963792800903,0.9093262079090796,5.848855018615723,0.45140963792800903,0.6092638969421387,1.2069753408432007,0.17927893996238708,10.438370704650879,22.10807991027832,0.003629985253016154,mix_u3_124,geo,12.0,16.0,18.0,30.0,mixture,1.4274041227979066,0.3558550002285184,0.002255462226457894,1-2-4,18.0,1200,4.0,mix_u3,100,2.517904211076693,0.0001,0,1366,1378,1450,0.05,3,0.22,0.24,0.26,0.28
1.3610066101175875,0.30822458046693035,0.002440377837046981,1.5688791720942485,0.4503614612853514,0.002404624130576849,0.04456797614693642,0.48505884408950806,0.9081184134873495,7.201385021209717,0.48505881428718567,0.6684516072273254,1.2205960750579834,0.2799650728702545,11.543573379516602,30.114551544189453,0.004318660895029704,mix_u3_124,geo,12.0,16.0,18.0,30.0,mixture,1.4649428911059181,0.3792930208761409,0.002422500983811915,1-2-4,18.0,1200,4.0,mix_u3,100,2.550428319735156,0.0001,1,11366,11378,11450,0.05,3,0.22,0.24,0.26,0.28
1.5407991622504171,0.4323012183507877,0.0024934608954936266,1.5372322257252715,0.42998354340064626,0.0022020817268639803,0.04697301611304283,0.4699876308441162,0.9000547822318696,5.224155902862549,0.4699876010417938,0.5979000329971313,1.2219598293304443,0.16320107877254486,11.444581985473633,17.42188835144043,0.003848832448323568,mix_u3_124,geo,12.0,16.0,18.0,30.0,mixture,1.5390156939878443,0.431142380875717,0.0023477713111788034,1-2-4,18.0,1200,4.0,mix_u3,100,2.1503183837644744,0.0001,2,21366,21378,21450,0.05,3,0.22,0.24,0.26,0.28
1.442721244532936,0.3665310833986595,0.0023993225768208504,1.556380058358392,0.4423626493748807,0.002276667160913348,0.04504697024822235,0.46789538860321045,0.9037242696862234,8.743963241577148,0.46789535880088806,0.6403553485870361,1.2192703485488892,0.2387944906949997,11.461224555969238,23.86693000793457,0.004165865580240885,mix_u3_124,geo,12.0,16.0,18.0,30.0,mixture,1.499550651445664,0.4044468663867701,0.0023379948688670993,1-2-4,18.0,1200,4.0,mix_u3,100,2.5520012499692455,0.0001,3,31366,31378,31450,0.05,3,0.22,0.24,0.26,0.28
1.5275856519194195,0.4236884837612354,0.0022835275158286095,1.441953816619331,0.36599901104011556,0.0024506256449967623,0.044939082115888596,0.4740731120109558,0.9052064312922896,6.11403226852417,0.4740730822086334,0.637365460395813,1.2209405899047852,0.3019527792930603,11.58951187133789,30.96687126159668,0.0042256681124369306,mix_u3_124,geo,12.0,16.0,18.0,30.0,mixture,1.4847697342693753,0.3948437474006755,0.002367076580412686,1-2-4,18.0,1200,4.0,mix_u3,100,2.419293570160894,0.0001,4,41366,41378,41450,0.05,3,0.22,0.24,0.26,0.28
1.427918963587126,0.3562181141188661,0.0021636132150888443,1.419404002701583,0.3502370671002484,0.0022443162743002176,0.0407174751162529,0.44109639525413513,0.907690301815335,5.619777202606201,0.44109636545181274,0.592118501663208,1.204091191291809,0.17424453794956207,10.182483673095703,21.275522232055664,0.003526997168858846,mix_u3_124,euc,12.0,16.0,18.0,30.0,mixture,1.4236614831443544,0.3532275906095572,0.002203964744694531,1-2-4,18.0,1200,4.0,mix_u3,100,1.903538710134205,0.0001,0,1366,1378,1450,0.05,3,0.22,0.24,0.26,0.28
1.3545233821024016,0.3034496449280898,0.002387045184150338,1.563315023317845,0.446808581558065,0.00235291407443583,0.04436051473021507,0.47454506158828735,0.9065199107082859,6.855255126953125,0.47454506158828735,0.6483972072601318,1.2173612117767334,0.26757046580314636,11.233139038085938,28.645401000976562,0.0041788601875305175,mix_u3_124,euc,12.0,16.0,18.0,30.0,mixture,1.4589192027101232,0.3751291132430774,0.002369979629293084,1-2-4,18.0,1200,4.0,mix_u3,100,1.9132654421319366,0.0001,1,11366,11378,11450,0.05,3,0.22,0.24,0.26,0.28
1.5389017444990571,0.4310690090883372,0.0024256177712231874,1.5346127975800594,0.4282781000854849,0.0021384702995419502,0.04666382446885109,0.45683974027633667,0.897855154981428,5.0448899269104,0.4568397104740143,0.5779821276664734,1.2181124687194824,0.15845336019992828,11.111074447631836,16.58306312561035,0.003725060224533081,mix_u3_124,euc,12.0,16.0,18.0,30.0,mixture,1.5367572710395583,0.42967355458691103,0.002282044035382569,1-2-4,18.0,1200,4.0,mix_u3,100,1.7593317439976646,0.0001,2,21366,21378,21450,0.05,3,0.22,0.24,0.26,0.28
1.437408712958453,0.36284198764399994,0.002344806445762515,1.5529888534496001,0.4401813667097555,0.002229615580290556,0.044766198843717575,0.45773616433143616,0.902200869557461,8.253328323364258,0.45773616433143616,0.6216391324996948,1.2159218788146973,0.22223593294620514,11.203290939331055,22.701129913330078,0.004029846986134847,mix_u3_124,euc,12.0,16.0,18.0,30.0,mixture,1.4951987832040265,0.40151167717687775,0.0022872110130265355,1-2-4,18.0,1200,4.0,mix_u3,100,1.9137230399555107,0.0001,3,31366,31378,31450,0.05,3,0.22,0.24,0.26,0.28
1.5254940061053561,0.4223182960323918,0.0022268593311309814,1.4368649284770378,0.36246360718636794,0.0023925513960421085,0.044671859592199326,0.4625805616378784,0.9034290169175553,5.83563756942749,0.4625805914402008,0.6178154945373535,1.216436743736267,0.2596101760864258,11.254203796386719,29.058853149414062,0.004057849248250325,mix_u3_124,euc,12.0,16.0,18.0,30.0,mixture,1.4811794672911969,0.39239095160937987,0.002309705363586545,1-2-4,18.0,1200,4.0,mix_u3,100,1.8709825029439036,0.0001,4,41366,41378,41450,0.05,3,0.22,0.24,0.26,0.28
1.5231319128436998,0.42076868397953304,0.0022620337549597025,1.469965638221574,0.3852390251579635,0.0023237862624228,0.04826515167951584,0.4620553255081177,0.8955424837351693,6.36957311630249,0.46205538511276245,0.6023287773132324,1.2142703533172607,0.1798553615808487,10.809111595153809,22.019628524780273,0.0037801289558410645,mix_u3_134,geo,12.0,18.0,22.0,30.0,mixture,1.496548775532637,0.40300385456874827,0.0022929100086912513,1-3-4,18.0,1200,4.0,mix_u3,100,2.289802511243472,0.0001,0,1373,1385,1457,0.05,3,0.22,0.24,0.26,0.28
1.4537107683646502,0.3741194379790455,0.0022193160839378834,1.3722465806746744,0.3164492366791709,0.002306346781551838,0.04105628281831741,0.45261287689208984,0.9092905109102631,5.934116363525391,0.45261287689208984,0.5950032472610474,1.2102940082550049,0.2275589257478714,11.0031099319458,26.701570510864258,0.0039041586716969806,mix_u3_134,geo,12.0,18.0,22.0,30.0,mixture,1.4129786745196622,0.34528433732910824,0.0022628314327448606,1-3-4,18.0,1200,4.0,mix_u3,100,2.4060210126129737,0.0001,1,11373,11385,11457,0.05,3,0.22,0.24,0.26,0.28
1.56566909371772,0.4483132685465411,0.002189057180657983,1.4666672213936733,0.3829926304789934,0.002179678762331605,0.04592915251851082,0.4391840696334839,0.8954216336743714,6.647724151611328,0.4391840696334839,0.5823306441307068,1.2150098085403442,0.25599974393844604,11.599486351013184,32.934783935546875,0.00421478788057963,mix_u3_134,geo,12.0,18.0,22.0,30.0,mixture,1.5161681575556967,0.4156529495127672,0.002184367971494794,1-3-4,18.0,1200,4.0,mix_u3,100,2.4606888004775422,0.0001,2,21373,21385,21457,0.05,3,0.22,0.24,0.26,0.28
1.4376628439240127,0.36301877000311245,0.0022324658930301666,1.5636626873953243,0.4470309458414565,0.002161993645131588,0.04766981676220894,0.4430243670940399,0.8923991087106724,6.957910537719727,0.44302424788475037,0.5746386647224426,1.2140896320343018,0.24609699845314026,11.63305950164795,29.633180618286133,0.004128869374593099,mix_u3_134,geo,12.0,18.0,22.0,30.0,mixture,1.5006627656596685,0.4050248579222845,0.0021972297690808773,1-3-4,18.0,1200,4.0,mix_u3,100,2.3552426129658004,0.0001,3,31373,31385,31457,0.05,3,0.22,0.24,0.26,0.28
1.5121738828140205,0.4135482730062588,0.002310957759618759,1.528676038984026,0.42440202678938344,0.0022356475237756968,0.045229703187942505,0.4557788670063019,0.9007639307960342,5.8791608810424805,0.45577889680862427,0.5908340811729431,1.2173794507980347,0.17061591148376465,11.24887752532959,21.38410186767578,0.0038662699858347574,mix_u3_134,geo,12.0,18.0,22.0,30.0,mixture,1.5204249608990232,0.41897514989782114,0.002273302641697228,1-3-4,18.0,1200,4.0,mix_u3,100,2.306684157972432,0.0001,4,41373,41385,41457,0.05,3,0.22,0.24,0.26,0.28
1.5223565612592707,0.42025950352603664,0.002203427953645587,1.4696293201563733,0.38501020583324014,0.0022716501262038946,0.0478820726275444,0.4508684277534485,0.8938003424499529,6.151401996612549,0.4508683979511261,0.5849020481109619,1.2112280130386353,0.17457781732082367,10.514090538024902,21.189023971557617,0.003676542043685913,mix_u3_134,euc,12.0,18.0,22.0,30.0,mixture,1.495992940707822,0.4026348546796384,0.002237539039924741,1-3-4,18.0,1200,4.0,mix_u3,100,1.821338623233036,0.0001,0,1373,1385,1457,0.05,3,0.22,0.24,0.26,0.28
1.4513210991068315,0.37247424446252764,0.0021635224111378193,1.3691203102840381,0.31416842431785413,0.002249690005555749,0.04086446762084961,0.44136926531791687,0.907414333457462,5.661991596221924,0.4413692355155945,0.5772154331207275,1.2068452835083008,0.2165130227804184,10.711886405944824,25.583431243896484,0.0037685712178548176,mix_u3_134,euc,12.0,18.0,22.0,30.0,mixture,1.4102207046954347,0.34332133439019086,0.002206606208346784,1-3-4,18.0,1200,4.0,mix_u3,100,1.8662514820458878,0.0001,1,11373,11385,11457,0.05,3,0.22,0.24,0.26,0.28
1.5633097043199669,0.44680517916836904,0.002138203475624323,1.4648661742123614,0.3817638896359835,0.0021339186932891607,0.04567365720868111,0.42947646975517273,0.8936527134193921,6.360054016113281,0.42947646975517273,0.5657690763473511,1.2114921808242798,0.23231349885463715,11.304755210876465,31.052120208740234,0.004071037371953329,mix_u3_134,euc,12.0,18.0,22.0,30.0,mixture,1.5140879392661641,0.4142845344021763,0.002136061084456742,1-3-4,18.0,1200,4.0,mix_u3,100,1.8852077151738065,0.0001,2,21373,21385,21457,0.05,3,0.22,0.24,0.26,0.28
1.435246423709976,0.36133655830843814,0.002178687835112214,1.561026180046862,0.44534341272312683,0.002103624865412712,0.04724480211734772,0.43168556690216064,0.8905573738395207,6.682376861572266,0.43168559670448303,0.5568577647209167,1.2106504440307617,0.24094821512699127,11.351173400878906,28.989957809448242,0.004005143245061239,mix_u3_134,euc,12.0,18.0,22.0,30.0,mixture,1.498136301878419,0.4033399855157825,0.002141156350262463,1-3-4,18.0,1200,4.0,mix_u3,100,1.847394588116062,0.0001,3,31373,31385,31457,0.05,3,0.22,0.24,0.26,0.28
1.5099389167946407,0.41206919755473,0.002255849540233612,1.527368890127728,0.4235465754028151,0.002182534197345376,0.0449957549571991,0.44495153427124023,0.8988749302080844,5.701728820800781,0.4449515640735626,0.5740134119987488,1.2140880823135376,0.1648680567741394,10.944693565368652,20.19373893737793,0.0037433584531148274,mix_u3_134,euc,12.0,18.0,22.0,30.0,mixture,1.5186539034611843,0.41780788647877254,0.002219191868789494,1-3-4,18.0,1200,4.0,mix_u3,100,1.8282480749217283,0.0001,4,41373,41385,41457,0.05,3,0.22,0.24,0.26,0.28
1.3985531709705068,0.3354382529374979,0.0024209353141486645,1.356812584023108,0.30513826079367323,0.0023166865576058626,0.0406557135283947,0.4744032621383667,0.9143013617884085,6.386256694793701,0.4744032621383667,0.6325237154960632,1.2135772705078125,0.2795339822769165,10.367265701293945,26.70449447631836,0.0038801948229471844,mix_u3_234,geo,18.0,16.0,22.0,30.0,mixture,1.3776828774968073,0.3202882568655856,0.0023688109358772635,2-3-4,18.0,1200,4.0,mix_u3,100,2.3560890087011264,0.0001,0,1380,1392,1464,0.05,3,0.21999999999999997,0.24,0.26,0.28
1.4668930851320927,0.3831466165677492,0.002283276291564107,1.521292474680109,0.41956028583703897,0.0022920018527656794,0.043387480080127716,0.45849475264549255,0.9053697347029949,5.6594367027282715,0.45849475264549255,0.5897537469863892,1.2207679748535156,0.1954229772090912,11.392980575561523,23.72374153137207,0.0040875641504923505,mix_u3_234,geo,18.0,16.0,22.0,30.0,mixture,1.4940927799061008,0.4013534512023941,0.002287639072164893,2-3-4,18.0,1200,4.0,mix_u3,100,2.2216062777400207,0.0001,1,11380,11392,11464,0.05,3,0.21999999999999997,0.24,0.26,0.28
1.4198203625689116,0.35053035837754665,0.002324187196791172,1.4677777418855174,0.38374951674454383,0.0023131705820560455,0.041791245341300964,0.4640239477157593,0.9099373091690077,5.6352128982543945,0.4640239477157593,0.6179084181785583,1.2155404090881348,0.20085062086582184,11.244587898254395,23.76877784729004,0.0039620872338612875,mix_u3_234,geo,18.0,16.0,22.0,30.0,mixture,1.4437990522272144,0.36713993756104524,0.0023186788894236088,2-3-4,18.0,1200,4.0,mix_u3,100,2.175718100984403,0.0001,2,21380,21392,21464,0.05,3,0.21999999999999997,0.24,0.26,0.28
1.4049194814899508,0.3399799925954339,0.0024178880266845226,1.4088502683496462,0.3427739592424758,0.0024417731910943985,0.04262717813253403,0.48698776960372925,0.9124676618322046,6.067495822906494,0.48698776960372925,0.6430234909057617,1.2160639762878418,0.20466917753219604,10.857251167297363,22.31879997253418,0.00388788898785909,mix_u3_234,geo,18.0,16.0,22.0,30.0,mixture,1.4068848749197986,0.34137697591895483,0.0024298306088894606,2-3-4,18.0,1200,4.0,mix_u3,100,2.317369608949396,0.0001,3,31380,31392,31464,0.05,3,0.21999999999999997,0.24,0.26,0.28
1.4260240672353166,0.3548901992938027,0.0024260797072201967,1.35799787511846,0.30601146442133326,0.002430166117846966,0.03977902606129646,0.4856973886489868,0.9180991559951648,6.4654340744018555,0.48569735884666443,0.6540761590003967,1.2196348905563354,0.2494012713432312,11.026293754577637,29.516630172729492,0.004153019587198894,mix_u3_234,geo,18.0,16.0,22.0,30.0,mixture,1.3920109711768882,0.33045083185756796,0.0024281229125335813,2-3-4,18.0,1200,4.0,mix_u3,100,2.288896619324966,0.0001,4,41380,41392,41464,0.05,3,0.21999999999999997,0.24,0.26,0.28
1.3939575609955444,0.3321468678257953,0.002372599206864834,1.354019509537588,0.3030775832028119,0.0022672535851597786,0.04045872390270233,0.46462076902389526,0.9129209742653119,6.135082721710205,0.4646207392215729,0.6165156364440918,1.2107648849487305,0.26645609736442566,10.169504165649414,26.043346405029297,0.0037932701905568442,mix_u3_234,euc,18.0,16.0,22.0,30.0,mixture,1.3739885352665662,0.31761222551430357,0.002319926396012306,2-3-4,18.0,1200,4.0,mix_u3,100,1.8477186964325487,0.0001,0,1380,1392,1464,0.05,3,0.21999999999999997,0.24,0.26,0.28
1.4644179459459394,0.38145785700034,0.0022251675836741924,1.520057159264246,0.4187479389302523,0.0022368584759533405,0.043180979788303375,0.4471575617790222,0.9034322943874475,5.419589996337891,0.4471575915813446,0.5723439455032349,1.2171818017959595,0.18802359700202942,11.07956600189209,22.405542373657227,0.0039523013432820634,mix_u3_234,euc,18.0,16.0,22.0,30.0,mixture,1.4922375526050926,0.4001028979652962,0.0022310130298137665,2-3-4,18.0,1200,4.0,mix_u3,100,1.7921110434240561,0.0001,1,11380,11392,11464,0.05,3,0.21999999999999997,0.24,0.26,0.28
1.4175566922084568,0.3489347503233317,0.0022694962099194527,1.4643780192147084,0.3814305920548072,0.002252967096865177,0.041559960693120956,0.452528715133667,0.9081606110214574,5.439789772033691,0.4525287449359894,0.599657416343689,1.21210777759552,0.19348329305648804,10.920616149902344,22.385969161987305,0.0038299886385599773,mix_u3_234,euc,18.0,16.0,22.0,30.0,mixture,1.4409673557115825,0.36518267118906944,0.002261231653392315,2-3-4,18.0,1200,4.0,mix_u3,100,1.7712694507745228,0.0001,2,21380,21392,21464,0.05,3,0.21999999999999997,0.24,0.26,0.28
1.4026858664542952,0.3383888747351406,0.0023630501236766577,1.4068020976637523,0.3413191127053989,0.002384508028626442,0.042381297796964645,0.47576138377189636,0.9109190042685676,5.875534534454346,0.47576138377189636,0.6254584789276123,1.2129359245300293,0.196968674659729,10.58740520477295,21.55732536315918,0.003770501216252645,mix_u3_234,euc,18.0,16.0,22.0,30.0,mixture,1.4047439820590237,0.33985399372026975,0.00237377907615155,2-3-4,18.0,1200,4.0,mix_u3,100,1.8325542128908536,0.0001,3,31380,31392,31464,0.05,3,0.21999999999999997,0.24,0.26,0.28
1.4219304030099964,0.352015387152355,0.002371205249801278,1.3535867572429368,0.30275792646124977,0.0023774474393576384,0.03959257900714874,0.47493892908096313,0.9166364840132964,6.176554203033447,0.47493892908096313,0.6363332271575928,1.2161794900894165,0.2332439124584198,10.73909854888916,28.081632614135742,0.004014564355214437,mix_u3_234,euc,18.0,16.0,22.0,30.0,mixture,1.3877585801264667,0.32738665680680235,0.0023743263445794582,2-3-4,18.0,1200,4.0,mix_u3,100,1.8209641797939997,0.0001,4,41380,41392,41464,0.05,3,0.21999999999999997,0.24,0.26,0.28
1.5154036337371586,0.4156818283855346,0.0022548988927155733,1.5032926603921366,0.4076578093089518,0.0022323550656437874,0.043591152876615524,0.4488522410392761,0.9028830673192492,5.6854095458984375,0.44885218143463135,0.5771937370300293,1.2181205749511719,0.22441524267196655,11.4619722366333,30.036693572998047,0.004108713865280151,mix_u4_1234,geo,12.0,16.0,22.0,30.0,mixture,1.5093481470646477,0.4116698188472432,0.0022436269791796803,1-2-3-4,18.0,1200,4.0,mix_u4,100,2.226605107454094,0.0001,0,1487,1499,1571,0.05,4,0.22,0.24,0.26,0.28
1.5092992915978547,0.41164549782505855,0.002249636687338352,1.488893048467382,0.39803292336349283,0.0022100687492638826,0.047328054904937744,0.44934195280075073,0.8946725214284094,6.105496883392334,0.44934192299842834,0.5817639231681824,1.216300129890442,0.21146772801876068,11.560982704162598,27.469404220581055,0.00406898299853007,mix_u4_1234,geo,12.0,16.0,22.0,30.0,mixture,1.4990961700326184,0.4048392105942757,0.0022298527183011174,1-2-3-4,18.0,1200,4.0,mix_u4,100,2.3099981210437823,0.0001,1,11487,11499,11571,0.05,4,0.22,0.24,0.26,0.28
1.5142543495422411,0.4149231392817555,0.0022731455974280834,1.5118630623763025,0.41334270644444365,0.0021027266047894955,0.04440227895975113,0.4379568099975586,0.8986149365733149,4.810240745544434,0.4379568099975586,0.5496508479118347,1.2102882862091064,0.16551782190799713,10.8189058303833,19.325450897216797,0.00369143009185791,mix_u4_1234,geo,12.0,16.0,22.0,30.0,mixture,1.513058705959272,0.41413292286309955,0.0021879361011087894,1-2-3-4,18.0,1200,4.0,mix_u4,100,2.2545460287847625,0.0001,2,21487,21499,21571,0.05,4,0.22,0.24,0.26,0.28
1.5411508528822713,0.43252944439705965,0.002220969181507826,1.5194945837001224,0.41837776884063316,0.002143316436558962,0.044004034250974655,0.43657487630844116,0.8992062149268395,6.218944072723389,0.43657490611076355,0.5757007598876953,1.2163316011428833,0.23670604825019836,11.710550308227539,29.772911071777344,0.004221447706222534,mix_u4_1234,geo,12.0,16.0,22.0,30.0,mixture,1.5303227182911967,0.4254536066188464,0.002182142809033394,1-2-3-4,18.0,1200,4.0,mix_u4,100,2.323353720572847,0.0001,3,31487,31499,31571,0.05,4,0.22,0.24,0.26,0.28
1.5487265307858396,0.4374330001972221,0.002231602557003498,1.4825896963535918,0.3937903535020418,0.0022863883059471846,0.043184708803892136,0.4518750309944153,0.9044321862421607,6.215672016143799,0.4518750309944153,0.5897903442382812,1.2186256647109985,0.18861959874629974,11.338147163391113,23.699661254882812,0.004005319674809773,mix_u4_1234,geo,12.0,16.0,22.0,30.0,mixture,1.5156581135697156,0.41561167684963196,0.0022589954314753413,1-2-3-4,18.0,1200,4.0,mix_u4,100,2.4898761480258393,0.0001,4,41487,41499,41571,0.05,4,0.22,0.24,0.26,0.28
1.5120077775055614,0.4134384215969962,0.00219586375169456,1.5034043020495946,0.40773207130402733,0.0021758086513727903,0.04336768388748169,0.4372914433479309,0.9008265893440403,5.437695026397705,0.4372914433479309,0.5597454309463501,1.214110255241394,0.20744352042675018,11.154610633850098,28.739774703979492,0.003964214324951172,mix_u4_1234,euc,12.0,16.0,22.0,30.0,mixture,1.5077060397775779,0.41058524645051175,0.002185836201533675,1-2-3-4,18.0,1200,4.0,mix_u4,100,1.7943246338664962,0.0001,0,1487,1499,1571,0.05,4,0.22,0.24,0.26,0.28
1.5072701886752804,0.4103001926750371,0.002188456244766712,1.4883039691406093,0.39763719588494434,0.002155531197786331,0.046958912163972855,0.4376668632030487,0.8927062656279121,5.8222737312316895,0.4376668930053711,0.5638703107833862,1.2124725580215454,0.19952648878097534,11.222359657287598,25.704444885253906,0.003914109865824382,mix_u4_1234,euc,12.0,16.0,22.0,30.0,mixture,1.4977870789079448,0.4039686942799907,0.0021719937212765217,1-2-3-4,18.0,1200,4.0,mix_u4,100,1.8295891599114864,0.0001,1,11487,11499,11571,0.05,4,0.22,0.24,0.26,0.28
1.5117389647958486,0.4132606205221507,0.0022116799373179674,1.5107312462240057,0.41259380262895284,0.002041293540969491,0.044144563376903534,0.42567455768585205,0.8962950390624891,4.637827396392822,0.42567452788352966,0.5319968461990356,1.2063835859298706,0.15951362252235413,10.524653434753418,18.63623046875,0.003561724821726481,mix_u4_1234,euc,12.0,16.0,22.0,30.0,mixture,1.5112351055099271,0.4129272115755518,0.002126486739143729,1-2-3-4,18.0,1200,4.0,mix_u4,100,1.8064906657171715,0.0001,2,21487,21499,21571,0.05,4,0.22,0.24,0.26,0.28
1.538080213427142,0.4305350240974147,0.0021646120585501194,1.517103972139151,0.41680323601325936,0.0020882568787783384,0.04375503957271576,0.4254329204559326,0.8971517306986402,5.9325690269470215,0.425432950258255,0.5577068328857422,1.2124346494674683,0.22402118146419525,11.334692001342773,27.732370376586914,0.00405789852142334,mix_u4_1234,euc,12.0,16.0,22.0,30.0,mixture,1.5275920927831466,0.423669130055337,0.002126434468664229,1-2-3-4,18.0,1200,4.0,mix_u4,100,1.834942912188353,0.0001,3,31487,31499,31571,0.05,4,0.22,0.24,0.26,0.28
1.5480052039913321,0.4369671369133912,0.002184057841077447,1.480334513936051,0.39226808516645384,0.0022386200726032257,0.04302554577589035,0.4423457384109497,0.902733219652003,5.934063911437988,0.4423457384109497,0.5739635229110718,1.215694785118103,0.1821625679731369,11.077960014343262,22.741397857666016,0.0038809812068939208,mix_u4_1234,euc,12.0,16.0,22.0,30.0,mixture,1.5141698589636916,0.4146176110399225,0.0022113389568403363,1-2-3-4,18.0,1200,4.0,mix_u4,100,1.8947526595508875,0.0001,4,41487,41499,41571,0.05,4,0.22,0.24,0.26,0.28
